주차장명,주소,월 정기권 금액,위도,경도,
청계2(돈화문로) 공영주차장(시),종로구 관수동 91-4,0,37.56942229,126.9923412,
관철동 공영주차장(시),종로구 관철동 13-14,0,37.56843983,126.9862811,
관철동 공영주차장(시),종로구 관철동 13-14,0,37.56845041,126.9862139,
관철동 공영주차장(시),종로구 관철동 13-14,0,37.56841848,126.9864145,
관철동 공영주차장(시),종로구 관철동 13-14,0,37.56847403,126.9860803,
관철동 공영주차장(시),종로구 관철동 13-14,0,37.56842918,126.9863476,
관철동 공영주차장(시),종로구 관철동 13-14,0,37.56846109,126.986147,
관철동 공영주차장(시),종로구 관철동 13-14,0,37.56840787,126.9864811,
청계6(북) 공영주차장(시),종로구 종로6가 289-49,0,37.56997057,127.010926,
청계6(북) 공영주차장(시),종로구 종로6가 289-49,0,37.56999724,127.015362,
청계6(북) 공영주차장(시),종로구 종로6가 289-49,0,37.56998083,127.0123352,
청계6(북) 공영주차장(시),종로구 종로6가 289-49,0,37.56998946,127.0136987,
청계6(북) 공영주차장(시),종로구 종로6가 289-49,0,37.56997848,127.0119249,
청계6(북) 공영주차장(시),종로구 종로6가 289-49,0,37.56996953,127.0106538,
청계6(북) 공영주차장(시),종로구 종로6가 289-49,0,37.56997841,127.0120147,
청계6(북) 공영주차장(시),종로구 종로6가 289-49,0,37.56999348,127.0145145,
청계6(북) 공영주차장(시),종로구 종로6가 289-49,0,37.56996988,127.0107178,
청계6(북) 공영주차장(시),종로구 종로6가 289-49,0,37.5699706,127.010846,
청계6(북) 공영주차장(시),종로구 종로6가 289-49,0,37.56999026,127.0138614,
청계6(북) 공영주차장(시),종로구 종로6가 289-49,0,37.56999334,127.0148461,
청계6(북) 공영주차장(시),종로구 종로6가 289-49,0,37.56997024,127.0107819,
청계6(북) 공영주차장(시),종로구 종로6가 289-49,0,37.56997796,127.0118511,
청계6(북) 공영주차장(시),종로구 종로6가 289-49,0,37.56997059,127.0110752,
청계6(북) 공영주차장(시),종로구 종로6가 289-49,0,37.56997993,127.0121639,
청계6(북) 공영주차장(시),종로구 종로6가 289-49,0,37.5699934,127.0147105,
청계6(북) 공영주차장(시),종로구 종로6가 289-49,0,37.56999337,127.0147811,
청계6(북) 공영주차장(시),종로구 종로6가 289-49,0,37.56999343,127.0146462,
청계6(북) 공영주차장(시),종로구 종로6가 289-49,0,37.56998029,127.0122457,
청계6(북) 공영주차장(시),종로구 종로6가 289-49,0,37.56999345,127.0145813,
청계6(북) 공영주차장(시),종로구 종로6가 289-49,0,37.56999731,127.0152055,
청계6(북) 공영주차장(시),종로구 종로6가 289-49,0,37.56999728,127.0152838,
청계6(북) 공영주차장(시),종로구 종로6가 289-49,0,37.56996881,127.0105256,
청계6(북) 공영주차장(시),종로구 종로6가 289-49,0,37.56999096,127.0137819,
청계6(북) 공영주차장(시),종로구 종로6가 289-49,0,37.56997725,127.012089,
청계6(북) 공영주차장(시),종로구 종로6가 289-49,0,37.56997058,127.0110023,
청계6(북) 공영주차장(시),종로구 종로6가 289-49,0,37.56996917,127.0105897,
청계2(북1) 공영주차장(시),종로구 관수동 91-4,0,37.568682,126.994673,
청계2(북1) 공영주차장(시),종로구 관수동 91-4,0,37.568651,126.994024,
청계2(북1) 공영주차장(시),종로구 관수동 91-4,0,37.568589,126.993088,
청계2(북1) 공영주차장(시),종로구 관수동 91-4,0,37.56867,126.994514,
청계2(북1) 공영주차장(시),종로구 관수동 91-4,0,37.568563,126.992686,
청계2(북1) 공영주차장(시),종로구 관수동 91-4,0,37.568605,126.9933552,
청계2(북1) 공영주차장(시),종로구 관수동 91-4,0,37.568609,126.993422,
청계2(북1) 공영주차장(시),종로구 관수동 91-4,0,37.56864,126.993893,
청계2(북1) 공영주차장(시),종로구 관수동 91-4,0,37.568597,126.9932216,
청계2(북1) 공영주차장(시),종로구 관수동 91-4,0,37.568689,126.994708,
청계2(북1) 공영주차장(시),종로구 관수동 91-4,0,37.568593,126.9931548,
청계2(북1) 공영주차장(시),종로구 관수동 91-4,0,37.568601,126.9932884,
당고개위 공영주차장(시),노원구 상계동 111-568,0,37.67042332,127.0805663,
당고개위 공영주차장(시),노원구 상계동 111-568,0,37.67038594,127.0807434,
당고개위 공영주차장(시),노원구 상계동 111-568,0,37.67067356,127.0805356,
당고개위 공영주차장(시),노원구 상계동 111-568,0,37.67067242,127.0805689,
당고개위 공영주차장(시),노원구 상계동 111-568,0,37.67041699,127.080604,
당고개위 공영주차장(시),노원구 상계동 111-568,0,37.67044396,127.0804189,
당고개위 공영주차장(시),노원구 상계동 111-568,0,37.67039379,127.0807087,
당고개위 공영주차장(시),노원구 상계동 111-568,0,37.67043597,127.0804911,
당고개위 공영주차장(시),노원구 상계동 111-568,0,37.67065711,127.0806434,
당고개위 공영주차장(시),노원구 상계동 111-568,0,37.6703781,127.0807781,
당고개위 공영주차장(시),노원구 상계동 111-568,0,37.6704423,127.0804534,
당고개위 공영주차장(시),노원구 상계동 111-568,0,37.67064951,127.0806803,
당고개위 공영주차장(시),노원구 상계동 111-568,0,37.67042965,127.0805287,
당고개위 공영주차장(시),노원구 상계동 111-568,0,37.67070279,127.0804184,
당고개위 공영주차장(시),노원구 상계동 111-568,0,37.67068814,127.0804932,
당고개위 공영주차장(시),노원구 상계동 111-568,0,37.6706418,127.080718,
당고개위 공영주차장(시),노원구 상계동 111-568,0,37.6704095,127.0806394,
당고개위 공영주차장(시),노원구 상계동 111-568,0,37.67069961,127.0803891,
당고개위 공영주차장(시),노원구 상계동 111-568,0,37.67037141,127.0808116,
당고개위 공영주차장(시),노원구 상계동 111-568,0,37.67066482,127.0806057,
당고개위 공영주차장(시),노원구 상계동 111-568,0,37.67069546,127.0804558,
당고개위 공영주차장(시),노원구 상계동 111-568,0,37.67040164,127.080674,
수락산디자인서울거리(구),노원구 상계동 996-2,100000,,,
주공7단지옆(구),노원구 상계동 693-5,150000,,,
(구)북부지법주변(구),노원구 공릉동 629-1,150000,,,
유경백화점뒤(구),노원구 중계동 364-16,150000,,,
주공6단지상가주변(구),노원구 상계동 723-2,150000,,,
청구건영아파트옆(구),노원구 중계동 360-4,150000,,,
신한증권옆(구),노원구 중계동 366-12,150000,,,
주공5단지옆(구),노원구 중계동 359-16,150000,,,
부영그린 공영노상주차장(구),양천구 목동 908-35,100000,,,
성내역(잠실나루역) 공영주차장(시),송파구 신천동 11-1,,37.51760888,127.1050268,
성내역(잠실나루역) 공영주차장(시),송파구 신천동 11-1,,37.51800008,127.1050595,
성내역(잠실나루역) 공영주차장(시),송파구 신천동 11-1,,37.51799533,127.1050101,
성내역(잠실나루역) 공영주차장(시),송파구 신천동 11-1,,37.51796508,127.105013,
성내역(잠실나루역) 공영주차장(시),송파구 신천동 11-1,,37.51768592,127.1050236,
성내역(잠실나루역) 공영주차장(시),송파구 신천동 11-1,,37.51757312,127.1050268,
성내역(잠실나루역) 공영주차장(시),송파구 신천동 11-1,,37.51764584,127.1050254,
성내역(잠실나루역) 공영주차장(시),송파구 신천동 11-1,,37.51802333,127.1050565,
성내역(잠실나루역) 공영주차장(시),송파구 신천동 11-1,,37.51795717,127.1050631,
성내역(잠실나루역) 공영주차장(시),송파구 신천동 11-1,,37.51797565,127.1050632,
성내역(잠실나루역) 공영주차장(시),송파구 신천동 11-1,,37.51773236,127.1050678,
성내역(잠실나루역) 공영주차장(시),송파구 신천동 11-1,,37.51804245,127.1050071,
성내역(잠실나루역) 공영주차장(시),송파구 신천동 11-1,,37.51760959,127.1050751,
성내역(잠실나루역) 공영주차장(시),송파구 신천동 11-1,,37.51759041,127.1050276,
성내역(잠실나루역) 공영주차장(시),송파구 신천동 11-1,,37.51806271,127.1050057,
성내역(잠실나루역) 공영주차장(시),송파구 신천동 11-1,,37.51773241,127.1050192,
성내역(잠실나루역) 공영주차장(시),송파구 신천동 11-1,,37.51793572,127.1050624,
성내역(잠실나루역) 공영주차장(시),송파구 신천동 11-1,,37.51762736,127.1050261,
성내역(잠실나루역) 공영주차장(시),송파구 신천동 11-1,,37.51768766,127.1050707,
성내역(잠실나루역) 공영주차장(시),송파구 신천동 11-1,,37.51764832,127.1050729,
성내역(잠실나루역) 공영주차장(시),송파구 신천동 11-1,,37.51762925,127.1050736,
성내역(잠실나루역) 공영주차장(시),송파구 신천동 11-1,,37.51774921,127.1050194,
성내역(잠실나루역) 공영주차장(시),송파구 신천동 11-1,,37.51806624,127.105058,
성내역(잠실나루역) 공영주차장(시),송파구 신천동 11-1,,37.5177517,127.1050676,
성내역(잠실나루역) 공영주차장(시),송파구 신천동 11-1,,37.51757323,127.1050743,
성내역(잠실나루역) 공영주차장(시),송파구 신천동 11-1,,37.51759171,127.1050751,
성내역(잠실나루역) 공영주차장(시),송파구 신천동 11-1,,37.51802218,127.1050086,
성내역(잠실나루역) 공영주차장(시),송파구 신천동 11-1,,37.51766859,127.1050714,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50543163,126.9808162,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50566233,126.9801074,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50551691,126.98007,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50557174,126.980079,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.5054293,126.9800431,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50523331,126.9806183,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50523334,126.980765,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50518327,126.9807545,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50533087,126.9801432,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50540496,126.9806647,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.5053279,126.9806471,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50528584,126.9800047,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50520705,126.980757,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.5052081,126.9806135,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50554313,126.9800715,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50528859,126.9807803,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50528219,126.9806348,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50545863,126.9808218,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50548485,126.9808292,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50535472,126.9801465,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50519995,126.9799814,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50530501,126.9806408,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50535269,126.9806513,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50525956,126.9807724,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50531504,126.9800114,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50525782,126.9799965,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50525596,126.9806258,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50560273,126.980088,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50543119,126.9806707,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50548711,126.9800611,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50536845,126.9807997,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.5054585,126.9800521,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.5054026,126.9808098,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50537107,126.9800256,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50550403,126.9802164,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50515806,126.9807414,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50545741,126.9806751,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50533627,126.9807907,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.5053083,126.9801365,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50522862,126.9799883,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50563373,126.9800984,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50548244,126.9806826,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50540027,126.9800354,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50537832,126.9806595,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50550748,126.9806871,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50534305,126.9800189,
동작대교(위) 공영주차장(시),동작구 동작동 316-3,0,37.50517015,126.9799725,
삼성동 제1공영주차장(구),관악구 신림동 808-498 원산2길 40 일대,0,,,
신림동 제2공영주차장(구),관악구 신림동 1472-1,0,,,
조원동 제2공영주차장(구),관악구 신림동 1675-5 조원로 4~37구간,0,,,
낙성대 제1공영주차장(구),관악구 봉천동 1627-10,0,,,
서원동 제1공영주차장(구),관악구 신림동 1642-7 관천로 32~44구간,0,,,
영동대로106길(구),강남구 삼성동 172-7,120000,,,
논현로28길 노상공영 주차장(구),강남구 도곡동 524-0,120000,,,
논현로28길 노상공영 주차장(구),강남구 도곡동 524-0,120000,,,
테헤란로64길(구),강남구 대치동 1011-19,150000,,,
도산대로45길(구),강남구 신사동 668-23,150000,,,
선릉로146길 노상공영주차장(구),강남구 청담동 77-27,150000,,,
선릉로132길 노상공영 주차장(구),강남구 청담동 77-84,150000,,,
영동대로85길(구),강남구 대치동 1012-15,150000,,,
남부순환로397길(구),강남구 대치동 600-13,120000,,,
대치동507-3(구),강남구 대치동 507-3,120000,,,
영동대로96길(구),강남구 삼성동 172-41,120000,,,
언주로147길(구),강남구 논현동 279-22,150000,,,
영동대로85길(구),강남구 대치동 1012-28,150000,,,
언주로171길(구),강남구 신사동 668-11,150000,,,
압구정고가1 공영주차장(시),강남구 신사동 668-0,0,37.52619203,127.0283827,
압구정고가1 공영주차장(시),강남구 신사동 668-0,0,37.526,127.0283693,
압구정고가1 공영주차장(시),강남구 신사동 668-0,0,37.52615355,127.02838,
압구정고가1 공영주차장(시),강남구 신사동 668-0,0,37.52607585,127.0284453,
압구정고가1 공영주차장(시),강남구 신사동 668-0,0,37.52607658,127.0283747,
압구정고가1 공영주차장(시),강남구 신사동 668-0,0,37.52596112,127.0283666,
압구정고가1 공영주차장(시),강남구 신사동 668-0,0,37.52619371,127.0284518,
압구정고가1 공영주차장(시),강남구 신사동 668-0,0,37.52591869,127.0284366,
압구정고가1 공영주차장(시),강남구 신사동 668-0,0,37.52603656,127.0284431,
압구정고가1 공영주차장(시),강남구 신사동 668-0,0,37.52623052,127.0283853,
압구정고가1 공영주차장(시),강남구 신사동 668-0,0,37.52595798,127.0284388,
압구정고가1 공영주차장(시),강남구 신사동 668-0,0,37.52615442,127.0284496,
압구정고가1 공영주차장(시),강남구 신사동 668-0,0,37.52592264,127.028364,
압구정고가1 공영주차장(시),강남구 신사동 668-0,0,37.52603809,127.028372,
압구정고가1 공영주차장(시),강남구 신사동 668-0,0,37.52611506,127.0283773,
압구정고가1 공영주차장(시),강남구 신사동 668-0,0,37.52611513,127.0284475,
압구정고가1 공영주차장(시),강남구 신사동 668-0,0,37.526233,127.028454,
압구정고가1 공영주차장(시),강남구 신사동 668-0,0,37.526269,127.028388,
압구정고가1 공영주차장(시),강남구 신사동 668-0,0,37.52599727,127.0284409,
동호대교(남) 공영주차장(시),강남구 압구정동 435-0,105000,37.53083746,127.0249096,
동호대교(남) 공영주차장(시),강남구 압구정동 435-0,105000,37.53101142,127.0246898,
동호대교(남) 공영주차장(시),강남구 압구정동 435-0,105000,37.53096133,127.0248591,
동호대교(남) 공영주차장(시),강남구 압구정동 435-0,105000,37.53099965,127.0246643,
동호대교(남) 공영주차장(시),강남구 압구정동 435-0,105000,37.53094474,127.0248553,
동호대교(남) 공영주차장(시),강남구 압구정동 435-0,105000,37.53076162,127.0247643,
동호대교(남) 공영주차장(시),강남구 압구정동 435-0,105000,37.53093819,127.0248074,
동호대교(남) 공영주차장(시),강남구 압구정동 435-0,105000,37.53103361,127.0247397,
동호대교(남) 공영주차장(시),강남구 압구정동 435-0,105000,37.53083735,127.0249733,
동호대교(남) 공영주차장(시),강남구 압구정동 435-0,105000,37.53093639,127.0248949,
동호대교(남) 공영주차장(시),강남구 압구정동 435-0,105000,37.53091601,127.0247575,
동호대교(남) 공영주차장(시),강남구 압구정동 435-0,105000,37.53106835,127.0248173,
동호대교(남) 공영주차장(시),강남구 압구정동 435-0,105000,37.53082477,127.0248509,
동호대교(남) 공영주차장(시),강남구 압구정동 435-0,105000,37.5307825,127.0247811,
동호대교(남) 공영주차장(시),강남구 압구정동 435-0,105000,37.53083599,127.0248777,
동호대교(남) 공영주차장(시),강남구 압구정동 435-0,105000,37.53102238,127.0247144,
동호대교(남) 공영주차장(시),강남구 압구정동 435-0,105000,37.53089304,127.0247078,
동호대교(남) 공영주차장(시),강남구 압구정동 435-0,105000,37.53098845,127.0246401,
압구정고가2 공영주차장(시),강남구 신사동 668-0,0,37.52560931,127.0283531,
압구정고가2 공영주차장(시),강남구 신사동 668-0,0,37.52561438,127.0284365,
압구정고가2 공영주차장(시),강남구 신사동 668-0,0,37.52557521,127.0283511,
압구정고가2 공영주차장(시),강남구 신사동 668-0,0,37.52554613,127.0284355,
압구정고가2 공영주차장(시),강남구 신사동 668-0,0,37.525507,127.028347,
압구정고가2 공영주차장(시),강남구 신사동 668-0,0,37.52574573,127.0283613,
압구정고가2 공영주차장(시),강남구 신사동 668-0,0,37.5255411,127.028349,
압구정고가2 공영주차장(시),강남구 신사동 668-0,0,37.525512,127.028435,
압구정고가2 공영주차장(시),강남구 신사동 668-0,0,37.52558025,127.028436,
압구정고가2 공영주차장(시),강남구 신사동 668-0,0,37.52581394,127.0283654,
압구정고가2 공영주차장(시),강남구 신사동 668-0,0,37.52571675,127.028438,
압구정고가2 공영주차장(시),강남구 신사동 668-0,0,37.52568263,127.0284375,
압구정고가2 공영주차장(시),강남구 신사동 668-0,0,37.52577984,127.0283633,
압구정고가2 공영주차장(시),강남구 신사동 668-0,0,37.525785,127.028439,
압구정고가2 공영주차장(시),강남구 신사동 668-0,0,37.52567752,127.0283572,
압구정고가2 공영주차장(시),강남구 신사동 668-0,0,37.5256485,127.028437,
압구정고가2 공영주차장(시),강남구 신사동 668-0,0,37.52571163,127.0283593,
압구정고가2 공영주차장(시),강남구 신사동 668-0,0,37.52575088,127.0284385,
압구정고가2 공영주차장(시),강남구 신사동 668-0,0,37.52564342,127.0283552,
개포주공5단지북측(구),강남구 개포동 186-4 ,120000,,,
대림역2 공영주차장(시),구로구 구로동 73-9,160000,37.49578489,126.893714,
대림역2 공영주차장(시),구로구 구로동 73-9,160000,37.49607455,126.8936272,
대림역2 공영주차장(시),구로구 구로동 73-9,160000,37.49544893,126.8938167,
대림역2 공영주차장(시),구로구 구로동 73-9,160000,37.49573728,126.8937281,
대림역2 공영주차장(시),구로구 구로동 73-9,160000,37.49597794,126.8936545,
대림역2 공영주차장(시),구로구 구로동 73-9,160000,37.49660657,126.893482,
대림역2 공영주차장(시),구로구 구로동 73-9,160000,37.49602574,126.8936414,
대림역2 공영주차장(시),구로구 구로동 73-9,160000,37.49655857,126.8934938,
대림역2 공영주차장(시),구로구 구로동 73-9,160000,37.49535355,126.8938472,
대림역2 공영주차장(시),구로구 구로동 73-9,160000,37.4958811,126.8936846,
대림역2 공영주차장(시),구로구 구로동 73-9,160000,37.49530513,126.8938633,
대림역2 공영주차장(시),구로구 구로동 73-9,160000,37.49568958,126.8937431,
대림역2 공영주차장(시),구로구 구로동 73-9,160000,37.49650954,126.8935068,
대림역2 공영주차장(시),구로구 구로동 73-9,160000,37.49370015,126.8944444,
대림역2 공영주차장(시),구로구 구로동 73-9,160000,37.49612235,126.8936141,
대림역2 공영주차장(시),구로구 구로동 73-9,160000,37.49617065,126.8936005,
대림역2 공영주차장(시),구로구 구로동 73-9,160000,37.49646154,126.8935186,
대림역2 공영주차장(시),구로구 구로동 73-9,160000,37.49636423,126.8935462,
대림역2 공영주차장(시),구로구 구로동 73-9,160000,37.49559378,126.8937715,
대림역2 공영주차장(시),구로구 구로동 73-9,160000,37.49592921,126.8936699,
대림역2 공영주차장(시),구로구 구로동 73-9,160000,37.49549749,126.8938005,
대림역2 공영주차장(시),구로구 구로동 73-9,160000,37.49621973,126.8935861,
대림역2 공영주차장(시),구로구 구로동 73-9,160000,37.495401,126.8938322,
대림역2 공영주차장(시),구로구 구로동 73-9,160000,37.49498319,126.8939716,
대림역2 공영주차장(시),구로구 구로동 73-9,160000,37.4963164,126.8935591,
대림역2 공영주차장(시),구로구 구로동 73-9,160000,37.49641257,126.8935327,
대림역2 공영주차장(시),구로구 구로동 73-9,160000,37.49512714,126.8939235,
대림역2 공영주차장(시),구로구 구로동 73-9,160000,37.49554514,126.8937865,
대림역2 공영주차장(시),구로구 구로동 73-9,160000,37.49365308,126.8944617,
대림역2 공영주차장(시),구로구 구로동 73-9,160000,37.49583349,126.8936987,
대림역2 공영주차장(시),구로구 구로동 73-9,160000,37.49564144,126.8937576,
배다리동길 노상공영주차장(구),강서구 화곡동 890-0,120000,,,
등촌3동 구암길(구),강서구 등촌동 695-0,120000,,,
방죽길 노상공영주차장(구),강서구 화곡동 1111-8,120000,,,
달구지길 노상공영주차장(구),강서구 화곡동 361-1,120000,,,
배다리서길 노상공영주차장(구),강서구 화곡동 949-7,120000,,,
방신시장 고객주차장(구),강서구 방화동 858-0,60000,,,
가양3동 황금내공원길(구),강서구 가양동 1485-0,50000,,,
꿈나무길 노상공영주차장(구),강서구 등촌동 709-16,120000,,,
망원 유료 주차장(구),마포구 망원동 394-79,100000,,,
용강동 노상 공영주차장(구),마포구 용강동 122-15,0,,,
신학대길 노상공영주차장(구),강서구 화곡동 980-19,120000,,,
경남 공영주차장(구),마포구 서교동 376-5,150000,,,
연남 유료 주차장(구),마포구 연남동 258-3,150000,,,
청기와 유료 주차장(구),마포구 서교동 479-4,120000,,,
DDP동측(양쪽) 관광버스전용 주차장(시),중구 을지로7가 2-36,0,37.56616803,127.0116269,
DDP동측(양쪽) 관광버스전용 주차장(시),중구 을지로7가 2-36,0,37.56627788,127.0118933,
DDP동측(양쪽) 관광버스전용 주차장(시),중구 을지로7가 2-36,0,37.56603326,127.0110759,
DDP동측(양쪽) 관광버스전용 주차장(시),중구 을지로7가 2-36,0,37.56590472,127.0105195,
DDP동측(양쪽) 관광버스전용 주차장(시),중구 을지로7가 2-36,0,37.56621937,127.0117631,
DDP동측(양쪽) 관광버스전용 주차장(시),중구 을지로7가 2-36,0,37.56597371,127.0107988,
DDP동측(양쪽) 관광버스전용 주차장(시),중구 을지로7가 2-36,0,37.56609524,127.0113529,
DDP동측(양쪽) 관광버스전용 주차장(시),중구 을지로7가 2-36,0,37.5658584,127.0103832,
DDP동측(양쪽) 관광버스전용 주차장(시),중구 을지로7가 2-36,0,37.56594041,127.0106588,
DDP동측(양쪽) 관광버스전용 주차장(시),중구 을지로7가 2-36,0,37.56607834,127.0104982,
DDP동측(양쪽) 관광버스전용 주차장(시),중구 을지로7가 2-36,0,37.5660023,127.0109381,
DDP동측(양쪽) 관광버스전용 주차장(시),중구 을지로7가 2-36,0,37.56590564,127.0101255,
DDP동측(양쪽) 관광버스전용 주차장(시),중구 을지로7가 2-36,0,37.56598022,127.0102406,
DDP동측(양쪽) 관광버스전용 주차장(시),중구 을지로7가 2-36,0,37.56634104,127.0120221,
DDP동측(양쪽) 관광버스전용 주차장(시),중구 을지로7가 2-36,0,37.56606307,127.0112136,
DDP동측(양쪽) 관광버스전용 주차장(시),중구 을지로7가 2-36,0,37.56612746,127.0114906,
세운대림상가(서측)(구),중구 산림동 207-1,250000,,,
청계5(동호로_남) 공영주차장(시),중구 방산동 4-47 0,0,37.56841363,127.0022737,
청계5(동호로_남) 공영주차장(시),중구 방산동 4-47 0,0,37.56912618,127.0022201,
청계5(동호로_남) 공영주차장(시),중구 방산동 4-47 0,0,37.56857598,127.0022596,
청계5(동호로_남) 공영주차장(시),중구 방산동 4-47 0,0,37.56879529,127.0022417,
청계5(동호로_남) 공영주차장(시),중구 방산동 4-47 0,0,37.56863128,127.0022548,
청계5(동호로_남) 공영주차장(시),중구 방산동 4-47 0,0,37.56852258,127.0022644,
청계5(동호로_남) 공영주차장(시),중구 방산동 4-47 0,0,37.56901569,127.0022301,
청계5(동호로_남) 공영주차장(시),중구 방산동 4-47 0,0,37.56868659,127.0022512,
청계5(동호로_남) 공영주차장(시),중구 방산동 4-47 0,0,37.56846727,127.0022692,
청계5(동호로_남) 공영주차장(시),중구 방산동 4-47 0,0,37.5687419,127.0022465,
청계5(동호로_남) 공영주차장(시),중구 방산동 4-47 0,0,37.56907094,127.0022251,
이화여고 앞(구),중구 순화동 1-139,180000,,,
청계3(창경궁로_남) 공영주차장(시),중구 주교동 123-1 0,0,37.56801316,126.9979754,
청계3(창경궁로_남) 공영주차장(시),중구 주교동 123-1 0,0,37.56750484,126.9980178,
청계3(창경궁로_남) 공영주차장(시),중구 주교동 123-1 0,0,37.56832362,126.9979508,
청계3(창경궁로_남) 공영주차장(시),중구 주교동 123-1 0,0,37.56761207,126.9980083,
청계3(창경궁로_남) 공영주차장(시),중구 주교동 123-1 0,0,37.5675585,126.9980131,
청계3(창경궁로_남) 공영주차장(시),중구 주교동 123-1 0,0,37.56837721,126.9979465,
청계3(창경궁로_남) 공영주차장(시),중구 주교동 123-1 0,0,37.56821635,126.9979592,
청계3(창경궁로_남) 공영주차장(시),중구 주교동 123-1 0,0,37.56826994,126.9979549,
청계3(창경궁로_남) 공영주차장(시),중구 주교동 123-1 0,0,37.56745128,126.9980225,
청계3(창경궁로_남) 공영주차장(시),중구 주교동 123-1 0,0,37.56795959,126.9979802,
청계3(창경궁로_남) 공영주차장(시),중구 주교동 123-1 0,0,37.56785237,126.9979896,
청계3(창경궁로_남) 공영주차장(시),중구 주교동 123-1 0,0,37.56790593,126.9979848,
세운대림상가(동측)(구),중구 산림동 207-2,250000,,,
청계5(남) 공영주차장(시),중구 을지로6가 17-442 0,0,37.56950919,127.0074366,
청계5(남) 공영주차장(시),중구 을지로6가 17-442 0,0,37.56950204,127.0073071,
청계5(남) 공영주차장(시),중구 을지로6가 17-442 0,0,37.56950592,127.0073718,
청계5(남) 공영주차장(시),중구 을지로6가 17-442 0,0,37.56951246,127.0075017,
청계5(남) 공영주차장(시),중구 을지로6가 17-442 0,0,37.56949907,127.0072419,
당인 유료 주차장(구),마포구 합정동 362-1,120000,,,
청계5가 공영주차장(시),중구 을지로6가 17-442 0,0,37.56958029,127.0088539,
청계5가 공영주차장(시),중구 을지로6가 17-442 0,0,37.56953156,127.007887,
청계5가 공영주차장(시),중구 을지로6가 17-442 0,0,37.56952203,127.0076941,
청계5가 공영주차장(시),중구 을지로6가 17-442 0,0,37.56957005,127.0086598,
청계5가 공영주차장(시),중구 을지로6가 17-442 0,0,37.56956705,127.0085955,
청계5가 공영주차장(시),중구 을지로6가 17-442 0,0,37.56955719,127.0084027,
청계5가 공영주차장(시),중구 을지로6가 17-442 0,0,37.56955093,127.0082735,
청계5가 공영주차장(시),중구 을지로6가 17-442 0,0,37.56958981,127.0090477,
청계5가 공영주차장(시),중구 을지로6가 17-442 0,0,37.56953489,127.0079517,
청계5가 공영주차장(시),중구 을지로6가 17-442 0,0,37.56957671,127.0087895,
